GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000011.1_47	UniRef100_D1C581~K03313	57.0	435	183	3	13	446	3	434	2.47e-155	453
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000002.1_358	UniRef100_Q1CRD2~K00088	35.4	421	261	3	14	432	27	438	9.35e-76	249
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000001.1_1121	UniRef100_A0A1V3WFU0~K00763	62.0	439	165	1	7	443	9	447	6.40e-173	498
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000001.1_444	UniRef100_Q01SS5~K01667	76.3	448	106	0	1	448	1	448	1.29e-249	692
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000011.1_56	UniRef100_A4Z236~K01271	58.3	408	169	1	2	408	30	437	2.70e-170	491
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000007.1_49	UniRef100_Q01NR0~K01961	70.7	440	129	0	2	441	6	445	1.32e-217	611
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000002.1_348	UniRef100_Q01Y19~K00104	52.9	401	169	5	48	429	1	400	2.27e-132	393
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000001.1_661	UniRef100_Q02AA7~K03592	61.8	445	170	0	3	447	6	450	3.28e-191	544
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000001.1_315	UniRef100_A0A0F6SDU2~K00342	35.4	407	253	5	48	446	76	480	1.28e-51	187
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000008.1_127	UniRef100_A0A0E3Q4P0~K06885	51.8	436	202	3	11	445	1	429	6.58e-155	451
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000001.1_980	UniRef100_Q01RW7~K00425	69.7	435	131	1	3	436	2	436	1.07e-227	636
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000001.1_152	UniRef100_Q02CA6~K03601	56.3	446	191	2	1	442	1	446	3.56e-152	445
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000001.1_991	UniRef100_Q02A42~K03650	69.6	444	128	4	5	445	5	444	3.48e-203	574
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000006.1_55	UniRef100_Q02D36~K01945	61.5	403	149	4	37	435	1	401	1.54e-152	444
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000001.1_1038	UniRef100_Q0TZ02~K17724	36.9	445	226	8	4	440	3	400	4.21e-78	254
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000001.1_975	UniRef100_L0EAS9~K03321	32.1	393	259	3	30	420	17	403	1.11e-52	188
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000008.1_113	UniRef100_Q01QX9~K02433	50.3	453	206	3	6	440	7	458	6.60e-135	401
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000004.1_22	UniRef100_A4X8D8~K21164	38.3	441	263	6	9	442	12	450	2.63e-86	276
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000002.1_186	UniRef100_A0A0H3KBL7~K03606	32.2	450	268	14	16	442	31	466	1.90e-44	167
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000001.1_411	UniRef100_C9RD39~K07777	30.6	405	230	14	57	439	20	395	7.81e-23	106
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000008.1_91	UniRef100_Q028K2~K01733	72.5	432	119	0	10	441	3	434	8.63e-222	621
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000004.1_172	UniRef100_Q025A2~K00823	67.6	438	141	1	2	438	12	449	9.06e-219	614
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000001.1_314	UniRef100_Q7UF66~K05577	42.9	413	224	3	7	407	11	423	1.56e-98	308
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000001.1_175	UniRef100_Q01N99~K20265	53.7	434	201	0	4	437	6	439	1.08e-168	486
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000001.1_674	UniRef100_A0A0F7KR23~K21430	56.7	379	154	6	69	439	46	422	2.00e-147	432
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000001.1_895	UniRef100_A0A1Y0HW57~K13049	32.3	439	249	10	33	435	16	442	4.10e-38	149
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000001.1_464	UniRef100_Q024Z9~K01756	74.0	434	113	0	5	438	1	434	3.67e-223	624
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000009.1_46	UniRef100_Q027H1~K07713	62.9	437	156	3	1	436	1	432	1.02e-188	537
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000005.1_86	UniRef100_Q029M8~K01858	76.4	436	103	0	3	438	4	439	1.33e-251	696
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000010.1_59	UniRef100_G2LDV9~K01893	66.1	437	139	2	7	437	17	450	1.86e-209	590
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000008.1_32	UniRef100_A0A0S3PII0~K09691	46.7	428	214	6	1	420	1	422	5.98e-116	352
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000001.1_258	UniRef100_Q01P59~K00823	67.3	425	137	2	1	424	1	424	7.60e-215	603
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000005.1_172	UniRef100_Q02C61~K02412	67.6	432	140	0	3	434	5	436	3.96e-201	569
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000004.1_248	UniRef100_Q7NF03~K03309	50.0	428	203	6	1	421	7	430	7.31e-125	375
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000004.1_38	UniRef100_Q31QT4~K02005	31.6	380	219	10	56	409	66	430	1.27e-14	82.4
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000001.1_928	UniRef100_Q024N1~K06901	67.7	433	140	0	1	433	6	438	1.38e-189	539
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000001.1_472	UniRef100_A0A160UDT8~K01578	48.3	408	199	5	29	430	37	438	1.89e-124	374
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000001.1_462	UniRef100_E3JAW1~K00121	33.1	387	213	7	49	428	10	357	2.64e-54	190
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000005.1_234	UniRef100_Q01VY1~K00758	69.1	434	134	0	1	434	1	434	1.38e-204	577
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000003.1_194	UniRef100_Q02BN2~K00003	64.1	434	155	1	1	434	18	450	9.42e-190	540
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000001.1_1255	UniRef100_Q02C58~K04094	68.6	439	125	3	1	427	1	438	6.76e-203	573
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000001.1_964	UniRef100_Q01XQ9~K13015	74.6	429	109	0	6	434	14	442	1.09e-245	681
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000001.1_676	UniRef100_Q026Q7~K01939	67.5	434	141	0	1	434	1	434	7.71e-216	605
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000001.1_379	UniRef100_Q029X1~K03665	66.2	390	118	3	53	428	1	390	6.13e-155	449
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000001.1_279	UniRef100_C1F9N9~K15011	47.4	428	206	8	13	430	58	476	1.08e-112	345
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000006.1_153	UniRef100_Q01Q46~K01925	59.7	437	164	5	4	429	3	438	9.73e-153	446
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000004.1_276	UniRef100_G4ZP25~K17732	31.9	411	267	5	20	420	41	448	2.27e-60	209
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000004.1_67	UniRef100_A9WGR7~K06902	55.2	431	187	3	2	426	3	433	9.70e-154	448
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000003.1_234	UniRef100_Q01X95~K00261	69.7	416	126	0	17	432	19	434	1.01e-215	605
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000002.1_159	UniRef100_D6XUS7~K08177	43.1	415	215	5	14	425	4	400	2.67e-115	349
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000012.1_17	UniRef100_A0A143PTC0~K00574	58.3	405	166	3	5	407	2	405	2.17e-161	467
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000011.1_80	UniRef100_Q01PZ8~K07502	55.6	410	177	2	1	410	1	405	1.06e-142	419
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000004.1_121	UniRef100_A0A0E3Z0V4~K08191	70.2	423	125	1	9	431	5	426	1.80e-209	589
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000003.1_97	UniRef100_Q026Q4~K03545	58.9	418	171	1	1	417	1	418	1.21e-170	490
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000001.1_1158	UniRef100_A0A0K2DHX6~K21430	43.1	390	161	8	53	430	28	368	5.49e-97	301
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000012.1_38	UniRef100_I3ZJ86~K15725	46.8	402	213	1	29	430	27	427	2.51e-112	342
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000005.1_143	UniRef100_Q01VH3~K07478	70.6	425	124	1	1	425	1	424	2.19e-214	602
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000002.1_151	UniRef100_Q02CT8~K00335	73.8	423	110	1	5	426	2	424	3.33e-240	667
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000001.1_908	UniRef100_E6SBM9~K11473	56.8	421	181	1	3	423	36	455	3.09e-165	478
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000004.1_210	UniRef100_A0A0D5NCY1~K07799	47.1	367	163	5	33	397	47	384	3.91e-94	294
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000004.1_81	UniRef100_Q1IQV2~K00514	43.2	456	222	10	4	428	22	471	1.17e-109	337
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000002.1_275	UniRef100_Q01YD1~K01689	77.6	424	92	2	3	425	4	425	6.44e-228	635
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000001.1_299	UniRef100_Q01PS7~K09691	67.4	423	131	3	5	420	3	425	9.23e-195	552
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000002.1_126	UniRef100_A0A0C5L6B8~K03535	35.3	411	255	5	17	419	13	420	1.28e-67	227
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000010.1_66	UniRef100_Q01V55~K01465	71.9	423	119	0	1	423	1	423	5.15e-218	610
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000003.1_136	UniRef100_A0A143PQ07~K15725	40.5	410	230	4	23	424	35	438	1.35e-66	224
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000002.1_355	UniRef100_A5VAU6~K15060	64.3	420	149	1	1	420	1	419	9.76e-221	617
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000002.1_260	UniRef100_Q01QZ0~K00600	71.7	420	119	0	1	420	1	420	1.05e-223	625
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000002.1_252	UniRef100_A0A143PN83~K11173	75.6	426	104	0	1	426	1	426	2.71e-226	631
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000001.1_1251	UniRef100_Q02A90~K03977	65.3	427	142	3	1	424	8	431	8.30e-189	537
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000001.1_655	UniRef100_A0A089PT33~K02615	65.6	401	138	0	26	426	1	401	4.71e-181	516
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000001.1_475	UniRef100_Q02BS4~K00282	69.0	423	130	1	1	423	14	435	3.49e-204	576
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000003.1_252	UniRef100_Q01Q26~K00800	63.0	427	154	2	1	424	1	426	1.26e-174	500
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000001.1_49	UniRef100_L7UN02~K18912	37.4	439	243	13	6	423	19	446	1.52e-66	224
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000005.1_254	UniRef100_C1F5Z2~K01754	62.8	400	149	0	23	422	3	402	8.36e-162	467
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000003.1_8	UniRef100_Q024V4~K01875	70.9	423	122	1	1	423	1	422	2.13e-224	626
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000007.1_54	UniRef100_A0A075K8H7~K03535	35.6	407	262	0	9	415	10	416	1.58e-83	268
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000002.1_373	UniRef100_Q02BK7~K00066	63.2	419	154	0	4	422	18	436	1.20e-183	524
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000002.1_266	UniRef100_Q022E5~K02492	62.1	419	159	0	1	419	1	419	3.82e-174	499
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000001.1_16	UniRef100_I3UXQ1~K11747	30.5	364	221	10	28	386	28	364	1.62e-20	99.4
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000012.1_5	UniRef100_Q01SJ3~K15725	46.8	419	217	4	3	418	2	417	1.93e-101	313
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000005.1_208	UniRef100_A4YXN2~K07749	57.7	426	168	5	2	420	3	423	1.09e-164	475
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000004.1_185	UniRef100_Q028R2~K07403	58.7	407	167	1	13	418	22	428	1.93e-156	454
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000001.1_405	UniRef100_Q026Q3~K03544	83.7	424	66	2	1	421	1	424	1.66e-253	700
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000001.1_642	UniRef100_Q02AY9~K11529	56.0	436	156	6	4	419	8	427	3.48e-142	418
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000010.1_106	UniRef100_Q3SSD4~K00571	38.1	441	224	6	8	416	39	462	4.10e-86	276
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000003.1_50	UniRef100_Q01YQ2~K01845	71.5	411	117	0	5	415	5	415	1.79e-206	580
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000009.1_16	UniRef100_Q01PT7~K00790	71.5	417	119	0	1	417	1	417	1.44e-198	560
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000001.1_627	UniRef100_Q025H9~K13038	68.0	409	117	2	9	417	2	396	3.83e-182	518
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000005.1_187	UniRef100_Q02A27~K00975	71.2	413	118	1	1	412	1	413	2.23e-216	605
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000001.1_785	UniRef100_A0A127F1H2~K18235	61.8	406	148	4	12	415	10	410	1.49e-36	144
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000001.1_176	UniRef100_Q01UR3~K11754	58.2	421	165	4	1	410	1	421	4.03e-153	445
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000004.1_97	UniRef100_A0A120L4C5~K07181	34.9	401	254	4	16	412	5	402	3.59e-65	219
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000003.1_56	UniRef100_Q028J4~K03742	60.3	411	162	1	2	411	1	411	7.15e-162	467
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000001.1_185	UniRef100_Q02AR6~K03797	52.9	414	183	4	11	412	10	423	2.00e-144	423
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000001.1_115	UniRef100_W0RML7~K00833	52.7	421	189	2	2	412	5	425	2.93e-149	436
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000012.1_19	UniRef100_A0A0H3PXI5~K06954	46.6	414	217	2	1	411	2	414	3.13e-130	387
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000009.1_119	UniRef100_Q028M4~K01892	69.2	413	123	2	1	413	1	409	3.55e-202	569
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000004.1_249	UniRef100_B8GQK1~K21430	46.3	369	165	10	60	415	28	376	2.26e-93	291
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000001.1_99	UniRef100_A9EQY4~K15576	66.0	379	127	2	39	415	61	439	7.22e-189	536
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000008.1_17	UniRef100_W9D8Q9~K00786	38.3	407	235	8	2	398	9	409	4.82e-71	236
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000005.1_206	UniRef100_A0A0S6U6T3~K08177	43.9	401	218	4	2	401	31	425	4.97e-111	338
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000004.1_120	UniRef100_Q024C0~K01706	86.0	414	58	0	1	414	1	414	1.24e-269	740
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000002.1_100	UniRef100_Q01PQ4~K02390	64.0	425	138	8	1	414	1	421	6.57e-173	495
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000003.1_94	UniRef100_Q01ZY9~K02004	59.7	409	165	0	5	413	11	419	1.43e-161	466
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000002.1_149	UniRef100_Q02CU0~K00333	73.3	386	103	0	28	413	24	409	2.05e-211	592
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000002.1_61	UniRef100_Q029T9~K03526	79.2	404	84	0	1	404	1	404	1.47e-224	626
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000001.1_494	UniRef100_Q025Z2~K01586	64.7	397	140	0	16	412	14	410	9.03e-178	507
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000001.1_36	UniRef100_Q029W5~K09458	76.8	413	96	0	1	413	1	413	2.48e-234	650
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000011.1_51	UniRef100_H6NLF0~K08369	31.6	408	259	9	9	409	9	403	4.73e-47	172
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000010.1_88	UniRef100_D5MN84~K02004	60.0	408	161	2	5	411	4	410	7.56e-149	434
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000004.1_207	UniRef100_Q02AR7~K02346	65.5	409	139	2	1	408	1	408	1.70e-187	532
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000012.1_28	UniRef100_Q7WBU6~K07052	45.5	407	220	2	6	410	6	412	1.26e-111	339
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000009.1_44	UniRef100_Q1ILM5~K01262	44.8	440	207	9	7	410	5	444	7.14e-108	330
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000006.1_147	UniRef100_Q01Q52~K03531	66.0	332	113	0	3	334	8	339	2.09e-144	422
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000001.1_886	UniRef100_E8V7T6~K01940	62.8	400	148	1	5	404	3	401	3.92e-181	515
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000003.1_95	UniRef100_Q01Z26~K02004	63.2	402	145	3	8	409	10	408	5.45e-165	474
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000001.1_1123	UniRef100_A0A0D2Q069~K00261	58.6	408	169	0	1	408	1	408	2.70e-173	496
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000004.1_190	UniRef100_Q024F1~K02005	42.9	392	216	4	10	395	4	393	2.01e-84	269
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000008.1_94	UniRef100_K9SH44~K00812	38.5	392	236	4	10	400	1	388	1.87e-87	276
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000005.1_200	UniRef100_G0L1W0~K03535	34.8	400	255	3	7	403	20	416	1.43e-69	231
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000004.1_171	UniRef100_A0A0F2KR29~K21430	44.1	365	162	9	45	406	56	381	4.33e-93	290
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000003.1_135	UniRef100_A0A0K2GAS9~K15727	34.2	365	234	4	44	404	36	398	4.55e-46	169
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000001.1_1020	UniRef100_Q01ZU1~K00013	66.5	412	130	2	1	405	1	411	1.09e-172	494
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000001.1_282	UniRef100_Q02A95~K09808	53.2	408	186	4	2	407	4	408	1.20e-128	382
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000005.1_248	UniRef100_E8V5Y4~K01273	54.8	407	176	5	1	402	5	408	8.94e-142	416
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000005.1_83	UniRef100_Q025I1~K08191	50.0	376	180	4	20	390	12	384	4.98e-113	342
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000004.1_6	UniRef100_Q01NI8~K01696	74.3	393	101	0	6	398	5	397	2.57e-212	594
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000001.1_958	UniRef100_Q025I1~K08191	46.2	396	208	3	11	403	12	405	5.67e-112	340
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000001.1_28	UniRef100_Q1IRP9~K01113	47.7	388	185	9	20	398	37	415	9.97e-114	344
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000007.1_85	UniRef100_Q01RU2~K01866	65.9	396	134	1	9	403	1	396	1.78e-186	528
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000006.1_34	UniRef100_Q01Y83~K00927	72.6	391	104	1	15	402	1	391	2.70e-198	558
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000004.1_204	UniRef100_Q025X0~K07114	72.7	410	107	1	1	405	1	410	1.10e-225	628
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000002.1_121	UniRef100_D7CSU9~K08224	39.2	355	205	3	17	367	18	365	8.30e-65	218
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000002.1_55	UniRef100_Q029V5~K00809	73.8	405	102	1	4	404	21	425	5.29e-221	617
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000001.1_865	UniRef100_Q023W8~K00821	65.0	391	137	0	12	402	16	406	2.16e-189	536
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000001.1_30	UniRef100_A0A0K0Y322~K10977	64.1	393	141	0	5	397	5	397	4.05e-184	523
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000011.1_22	UniRef100_A0A172U7I5~K15725	30.0	380	226	12	43	399	64	426	5.65e-10	67.8
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000005.1_40	UniRef100_Q1IUG1~K04487	77.6	401	90	0	1	401	11	411	9.59e-226	629
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000001.1_765	UniRef100_Q01NU3~K02455	67.0	403	133	0	1	403	1	403	9.97e-185	524
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000001.1_334	UniRef100_A0A0H4PBP1~K00148	75.9	402	89	1	1	402	1	394	2.97e-224	624
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000001.1_125	UniRef100_Q027Q6~K06990	59.1	403	162	1	2	404	5	404	1.73e-161	465
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000006.1_87	UniRef100_Q02A15~K11102	56.0	393	171	1	1	391	1	393	7.78e-131	387
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000005.1_139	UniRef100_A0A068SY84~K07045	51.5	396	186	4	11	403	9	401	3.36e-140	411
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000005.1_81	UniRef100_A0A1B1ULJ9~K00529	50.4	401	197	2	2	401	5	404	4.16e-125	373
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000001.1_957	UniRef100_Q022F3~K18707	71.6	398	108	1	8	400	37	434	8.35e-198	559
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000001.1_842	UniRef100_A0A0F2KPU4~K07716	33.7	416	226	9	10	389	45	446	2.55e-50	181
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000001.1_757	UniRef100_A7HHE9~K02282	30.9	337	212	9	48	376	35	358	4.32e-27	117
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000008.1_108	UniRef100_Q02D06~K02653	64.2	402	143	1	1	401	1	402	8.18e-171	489
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000007.1_93	UniRef100_Q01Y91~K09691	62.5	395	145	2	4	398	19	410	5.99e-171	489
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000006.1_98	UniRef100_Q02B24~K14660	62.4	402	151	0	1	402	1	402	5.92e-166	476
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000006.1_82	UniRef100_G0GA88~K10716	44.3	404	201	10	18	402	23	421	8.58e-89	281
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000005.1_214	UniRef100_Q01VV5~K03797	50.2	408	186	3	1	395	1	404	6.21e-129	382
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000004.1_280	UniRef100_B8GQK1~K21430	43.4	371	187	6	32	401	28	376	1.75e-100	309
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000003.1_107	UniRef100_A0A059W367~K12583	35.4	396	207	11	4	381	1	365	5.12e-39	149
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000001.1_830	UniRef100_B8GQK1~K21430	47.9	353	169	7	54	402	35	376	3.27e-106	323
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000008.1_12	UniRef100_Q1ILE9~K13010	48.5	388	192	2	2	388	14	394	7.24e-120	359
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000005.1_233	UniRef100_Q01VY0~K03317	66.7	409	126	3	1	401	1	407	4.54e-176	502
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000002.1_372	UniRef100_A0A142XLX6~K21001	36.6	383	221	6	13	378	16	393	4.53e-60	206
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000001.1_1230	UniRef100_Q023J2~K02004	57.5	398	165	3	5	401	5	399	8.99e-140	410
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000001.1_244	UniRef100_B8HL94~K08225	44.5	375	202	5	28	399	41	412	1.53e-75	246
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000002.1_127	UniRef100_Q02BL4~K01733	70.2	383	114	0	3	385	4	386	4.41e-202	568
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000001.1_1148	UniRef100_Q029K3~K03074	59.3	398	154	4	1	390	1	398	2.33e-152	442
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000001.1_994	UniRef100_Q01QM3~K00099	65.6	390	131	1	1	387	1	390	1.28e-170	488
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000010.1_22	UniRef100_A9FBP8~K20497	31.9	383	243	8	11	381	7	383	9.36e-46	168
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000006.1_148	UniRef100_Q01Q51~K03590	46.6	399	213	0	1	399	1	399	6.41e-119	357
GCA_055850635.1_ASM5585063v1_genomicΩJBCUGQ010000005.1_205	UniRef100_Q01SE3~K01839	67.8	385	123	1	3	386	2	386	1.43e-188	533
